"The idea of Small Steps are Giant Leaps came to Astronaut Harrison's Dad while riding the bus with his 4 year old son, what was a normal everyday event to him had his son completely transfixed. Seeing that look of amazement on his face, at something so common place, really struck him. In that moment he realized that his son is an explorer and the everyday world that we take for granted to him is an amazing place filled with new sights and experiences.  He knew in that moment that he wanted to somehow document his son's journey of exploration. 18th months, 3 spacesuits, 2 helmets, and more than 50 photo shoots later, Astronaut Harrison's Dad is so proud of his little astronaut. Astronaut Harrison really enjoyed working on the project and used the experience to help him get over several childhood fears. They shot everywhere from the museum to the city pool and have traveled from dusty country roads, to the Florida Space coast and right here in Washington, D.C. They've had great support from people inviting them to photograph in movie theaters, old school barber shops, expensive hotel rooms, and, back where it all began, on the city bus. We hope these images will help be a reminder for you to take a moment and make a new discovery or explore a little bit more of your world, every single day.", 0.5
"After celebrating the iconic Air Max shoe on its 30th birthday, also known as #AirMaxDay on 03.26, we partnered with the brand to bring a special Nike A.I.R. (Artist in Residency) Installation featuring original local artwork", 0.5
"What images come to mind when you think of Washington, D.C.? How does media representation of the District compare with the everyday experiences of youth in the District? Everyday DC, a photography exhibition on view at the Southwest Arts Club in Washington D.C., from March 1, 2017 through March 31, 2017, explores these questions by visualizing daily life in Washington, D.C., through the eyes of over 100 sixth, seventh and eighth grade students from eight DC public middle schools that represent all four quadrants of the city. "Everyday DC" is the culmination of a multi-week photojournalism unit designed by the visual arts department at DC Public Schools (DCPS), DCPS visual arts educators and the Pulitzer Center. The unit, which is inspired by the Everyday Africa project from journalists Peter DiCampo and Austin Merrill and is supported by the Pulitzer Center on Crisis Reporting, was developed to align with the National Core Arts standards and the visual arts standards developed by DCPS.", 0.5
"Melissa Mitchell is an Atlanta based abstract artist, with a love of vibrant colors, unique shapes, and bold dark lines. As a self -taught artist, she pulls inspiration from her Bahamian heritage, melodic tunes, and the colorful world around her. Since February 2014, she has created over 350 original art pieces, painted over 25 larger than life murals, been featured in the media and has work sold in stores. She has also turned her favorite paintings into unique headwraps, pocket squares, socks, bow ties, home decor, and specialty textiles. She specializes in working with clients, to create one-of-a-kind pieces for homes, offices, and other personal spaces. She aims to create pieces that evoke emotion, to serve as a “light source”, speak to the soul, but above all inspire people to follow their passions and cultivate their dreams. She is known as the “Kaleidoscope of Hope”, because she brings joy through her use of colors. Anyone that experiences something she has created will find comfort in knowing that there is nothing else like it in the world. Melissa says, “art is like love, you make it what you want and it makes you feel things you can’t always describe; you’re left to just relish in the beauty of it. Art has single-handedly changed my life and the way I live it”. She is currently working on expanding her brand globally and developing significant artistic collaborations with other artists, corporations, major fashion houses and brands.", 0.5
"What would you say to women of future generations? To Future Women is an interactive artwork by Halcyon Arts Lab Fellow Georgia Saxelby that invites you – and thousands from around DC and across the globe – to write a letter to women in twenty years time. Part art and part history, this collection of letters will be archived for twenty years in Washington, DC and re-exhibited in 2037 on the 20th anniversary of the Women’s March. Over four days, join the project by writing and submitting letters while reflecting on the Hirshhorn’s unique view overlooking the National Archives and the National Mall.", 0.5
"This special exhibition curated in collaboration with NASA to celebrate the federal agency’s work and accomplishments over the past 60 years—and on display the week of the NSO Pops concert Space, the Next Frontier—explores the story of man’s advancement into space and beyond. Platforms extending down the Hall of Nations display various models and artifacts centered around Aeronautics, Human Spaceflight, Learning about Earth from Space, Exploring Our Solar System, Mysteries of the Universe, NASA Technology in Our Lives, NASA and the Future, and NASA and President John F. Kennedy.", 0.5
"Internationally renowned Ballet Nacional de Cuba made its landmark U.S. debut at the Kennedy Center 40 years ago. Last seen at the Kennedy Center in 2011, the company returns to the Opera House stage with two extraordinary ballets—Artistic Director Alicia Alonso’s definitive staging of the romantic classic Giselle with choreography after Jean Coralli and Jules Perrot and its acclaimed version of Don Quixote choreographed by Alicia Alonso after Marius Petipa. Admired for their beautiful footwork, strong dancers, and impeccable technique, the company has embraced a tradition of romantic and classical excellence since Alicia Alonso, Fernando Alonso, and Alberto Alonso (the first professional dancer in Cuba) founded it in 1948. The Ballet Nacional de Cuba has established itself as the highest expression of the Cuban school of ballet, based on a cultural legacy that spans several centuries of tradition in theatrical dance combined with a unique character infused with the essential features of the national culture. Alonso, who is one of the most revered dancers within ballet, danced with American Ballet Theatre, and among her many leading roles, is famous for her portrayal of the title role in Giselle.", 0.5
"Áurea Isabel Ramos de Sousa, more frequently known as Áurea, is a Portuguese soul singer from Santiago do Cacém, Alentejo. She debuted in 2008 with her single “Okay Alright,” which was included on the soundtrack of the Portuguese series Morangos com Açúcar. In 2015, she became a coach on The Voice Portugal.", 0.5
"Actors and musicians Lea Michele and Darren Criss will be embarking on their first ever co-headlining tour including an appearance at the Kennedy Center Concert Hall. The duo will hit the stage together and solo, performing songs from Broadway, Glee, and original songs from their recent solo albums.", 0.5
"Just over 20 years ago, pianists and close friends Pedro Burmester and Mário Laginha decided to combine their artistic styles and their taste for adventure. The album Duetos was released in 1994 and many concerts around the world followed. A few years later, as a result, the project 3 Pianos was created which included Bernardo Sassetti.", 0.5
